Date,AAPL,AMZN,MSFT,TSLA,SPY
2021-11-23,157.94580078125,179.0019989013672,325.9893798828125,369.6766662597656,441.3195495605469
2021-11-24,158.4644012451172,179.02049255371094,326.21136474609375,372.0,442.4977722167969
2021-11-26,153.44451904296875,175.22799682617188,318.266357421875,360.6400146484375,432.6286926269531
2021-11-29,156.8009033203125,178.07850646972656,324.97564697265625,378.9966735839844,437.9355773925781
2021-11-30,161.7523193359375,175.35350036621094,319.144775390625,381.586669921875,429.4143371582031
2021-12-01,161.2336883544922,172.18600463867188,318.65240478515625,365.0,424.6448059082031
2021-12-02,160.245361328125,171.8679962158203,318.0828857421875,361.5333251953125,431.1487731933594
2021-12-03,158.36656188964844,169.489501953125,311.8272705078125,338.3233337402344,427.397216796875
2021-12-06,161.77186584472656,171.36849975585938,314.89715576171875,336.336669921875,432.4590148925781
2021-12-07,167.506103515625,176.1645050048828,323.32489013671875,350.5833435058594,441.4043273925781
2021-12-08,171.32240295410156,176.1580047607422,323.3731994628906,356.32000732421875,442.57318115234375
2021-12-09,170.81356811523438,174.17100524902344,321.5679626464844,334.6000061035156,439.5851745605469
2021-12-10,175.5985870361328,172.21200561523438,330.68109130859375,339.010009765625,443.7231750488281
2021-12-13,171.96826171875,169.5675048828125,327.6497497558594,322.13665771484375,439.79248046875
2021-12-14,170.5885009765625,169.0915069580078,316.9727478027344,319.5033264160156,436.76678466796875
2021-12-15,175.4518280029297,173.31500244140625,323.0643005371094,325.3299865722656,443.5912780761719
2021-12-16,168.5629425048828,168.87100219726562,313.65179443359375,308.97332763671875,439.67938232421875
2021-12-17,167.4669647216797,170.0175018310547,312.58984375,310.8566589355469,434.9998779296875
2021-12-20,166.1068115234375,167.07899475097656,308.8345642089844,299.9800109863281,430.3743896484375
2021-12-21,169.27728271484375,170.41700744628906,315.9591064453125,312.84332275390625,438.0174255371094
2021-12-22,171.870361328125,171.03700256347656,321.66448974609375,336.2900085449219,442.3970642089844
2021-12-23,172.4966583251953,171.06849670410156,323.10284423828125,355.6666564941406,445.149658203125
2021-12-27,176.45973205566406,169.66949462890625,330.5942687988281,364.64666748046875,451.4494934082031
2021-12-28,175.4420166015625,170.66099548339844,329.43572998046875,362.8233337402344,451.08062744140625
2021-12-29,175.53012084960938,169.2010040283203,330.11151123046875,362.0633239746094,451.6575927734375
2021-12-30,174.3754425048828,168.64450073242188,327.5725402832031,356.7799987792969,450.40899658203125
2021-12-31,173.7589569091797,166.7169952392578,324.6764831542969,352.260009765625,449.27386474609375
2022-01-03,178.10365295410156,170.4044952392578,323.1608581542969,399.9266662597656,451.8751220703125
2022-01-04,175.84323120117188,167.52200317382812,317.6195068359375,383.1966552734375,451.72381591796875
2022-01-05,171.16583251953125,164.35699462890625,305.4267578125,362.7066650390625,443.04974365234375
2022-01-06,168.30850219726562,163.25399780273438,303.0133056640625,354.8999938964844,442.6335754394531
2022-01-07,168.47486877441406,162.5540008544922,303.16778564453125,342.32000732421875,440.883544921875
2022-01-10,168.49441528320312,161.48599243164062,303.3897705078125,352.7066650390625,440.3349609375
2022-01-11,171.32240295410156,165.36199951171875,304.0751953125,354.79998779296875,444.345703125
2022-01-12,171.76275634765625,165.20700073242188,307.2513122558594,368.739990234375,445.5469665527344
2022-01-13,168.49441528320312,161.21400451660156,294.2476501464844,343.85333251953125,439.407958984375
2022-01-14,169.35557556152344,162.13800048828125,299.460693359375,349.8699951171875,439.58770751953125
2022-01-18,166.15570068359375,158.91749572753906,292.17205810546875,343.5033264160156,431.802734375
2022-01-19,162.66232299804688,156.2989959716797,292.82855224609375,331.8833312988281,427.3191223144531
2022-01-20,160.979248046875,151.66749572753906,291.1584777832031,332.0899963378906,422.5895080566406
2022-01-21,158.92431640625,142.64300537109375,285.78131103515625,314.6333312988281,414.2937927246094
2022-01-24,158.1512908935547,144.54400634765625,286.1095275878906,310.0,416.0531311035156
2022-01-25,156.3507537841797,139.98599243164062,278.5022888183594,306.1333312988281,410.9736022949219
2022-01-26,156.2626953125,138.87249755859375,286.43768310546875,312.4700012207031,409.94256591796875
2022-01-27,155.80279541015625,139.6374969482422,289.4593505859375,276.3666687011719,407.9182434082031
2022-01-28,166.6743621826172,143.97799682617188,297.587890625,282.1166687011719,418.0491027832031
2022-01-31,171.02883911132812,149.57350158691406,300.2137145996094,312.239990234375,425.57867431640625
2022-02-01,170.8624725341797,151.19349670410156,298.07061767578125,310.4166564941406,428.4541931152344
2022-02-02,172.06607055664062,150.6125030517578,302.60784912109375,301.88665771484375,432.61627197265625
2022-02-03,169.18914794921875,138.8455047607422,290.8205261230469,297.0466613769531,422.44757080078125
2022-02-04,168.90505981445312,157.63949584960938,295.3481140136719,307.7733459472656,424.4339904785156
2022-02-07,168.1898193359375,157.9355010986328,290.53094482421875,302.4466552734375,423.0719299316406
2022-02-08,171.29574584960938,161.4134979248047,294.01605224609375,307.3333435058594,426.55291748046875
2022-02-09,172.71641540527344,161.1894989013672,300.4356994628906,310.6666564941406,432.79595947265625
2022-02-10,168.64051818847656,159.0034942626953,291.9114990234375,301.51666259765625,425.0204772949219
