Date,AAPL,AMZN,MSFT,TSLA,SPY
2021-04-22,-0.011685675741391455,-0.015758395892332966,-0.013085874913718376,-0.03283069676699324,-0.009133025534095784
2021-04-23,0.018038429041016935,0.00962218974677076,0.015476012776894477,0.013491908213451476,0.01084241939992947
2021-04-26,0.0029779972504873076,0.020389780364207244,0.0015317914622658968,0.012064715006025573,0.0020875657925705227
2021-04-27,-0.002449352374626401,0.0024729175512423485,0.0016056900646088668,-0.04532647907368281,-0.00021551596331892409
2021-04-28,-0.006027264207942973,0.012017786731569835,-0.028285739728145298,-0.014672094304228334,-0.00028744257587254296
2021-04-29,-0.000748828760278486,0.0037039347600635875,-0.00805313132664709,-0.02505755171974844,0.00637286423914607
2021-04-30,-0.015133099162185637,-0.001120636171800582,-0.0013067983553648466,0.04791723957558203,-0.0065706597259796995
2021-05-03,0.008215149786815479,-0.023340170719312603,-0.0012689711950348848,-0.034590632711300695,0.002156838997485755
2021-05-04,-0.03538542896189267,-0.022034541333801894,-0.016159784402355992,-0.01649874089928205,-0.006169226379401649
2021-05-05,0.0019554847680867127,-0.012479432999494278,-0.005327147912006391,-0.003948959080373515,0.00031266937401119854
2021-05-06,0.01280236198521667,0.010955401769447537,0.013226803012264199,-0.011029338520784915,0.007985782222683868
2021-05-07,0.005327576106526566,-0.0044640578502762596,0.01093193678605009,0.013307460953421169,0.007277752925746617
2021-05-10,-0.02580451938069972,-0.03072052637375966,-0.02091442338731897,-0.06444373139784076,-0.009902302418860254
2021-05-11,-0.007410414823320166,0.010474816917876772,-0.0038433268989458425,-0.018822278764288325,-0.008924687680372578
2021-05-12,-0.024938421580208425,-0.022323796765424953,-0.029362690469806108,-0.044248212926854213,-0.021245076079643654
2021-05-13,0.017919695671481772,0.0030235440044839024,0.01686183380327,-0.030853203980896415,0.012012271004755881
2021-05-14,0.01984473894440919,0.019430851184491837,0.02106724351260958,0.03157303299711356,0.01535556489217127
2021-05-17,-0.009258663879964324,0.0147351540352203,-0.011968407986038931,-0.02189098294684022,-0.0025447137701539724
2021-05-18,-0.011245549221224005,-0.011653058569779051,-0.008565073420798597,0.0018029458511532592,-0.00861569164130327
2021-05-19,-0.001281671625996128,-0.000148514828115065,0.00247398709010227,-0.02493638386588848,-0.0026217091885911703
2021-05-20,0.021012260271846328,0.004913709794237331,0.01382041094293851,0.04138712802336375,0.010757886872541755
2021-05-21,-0.014767032909524525,-0.013732853548741542,-0.005314801067646147,-0.010054917128925145,-0.0008189574405779165
2021-05-24,0.013314118917409079,0.013084215261017773,0.022882054428672083,0.0440022264046771,0.010194352595824574
2021-05-25,-0.0015736207100962574,0.004332851226203749,0.0037482384266305235,-0.002885668382965889,-0.0022185809477699436
2021-05-26,-0.00039394819652083246,0.0018747562447005706,-0.0009138328541157259,0.023879957500782645,0.0019847154935972444
2021-05-27,-0.012376870411720087,-0.010734558114025683,-0.00866825081390632,0.018929840154243482,0.0005247826242131826
2021-05-28,-0.005348028844401331,-0.0021794289420000723,0.0014839411527192148,-0.008924522802159385,0.0017886408598781767
2021-06-01,-0.0026481665467642523,-0.0013714148069622345,-0.009131406316381874,-0.002111268599623961,-0.0008807379362835155
2021-06-02,0.006276105477280858,0.004765962837133042,-0.0004043902441527303,-0.030100952337768105,0.001572563156040152
2021-06-03,-0.012154215389086676,-0.014526941142032901,-0.006429365194332792,-0.05334476431283097,-0.0037111526140287676
2021-06-04,0.01902212029311423,0.006027657821926935,0.020674778935340976,0.045754470575515294,0.009145727501440382
2021-06-07,7.963295790713865e-05,-0.0025606925929613222,0.012041862857560037,0.010149431698305955,-0.0009702448729039803
2021-06-08,0.006671927903253438,0.020669153552085318,-0.004885586977718903,-0.002544921741878703,0.00021317801336606657
2021-06-09,0.0030770819770991054,0.005220349302289318,0.00403864039266022,-0.007968981371759054,-0.0014917737152434496
2021-06-10,-0.008023405906282255,0.02087684594544914,0.014393261064433949,0.018938501740255687,0.004648393962845221
2021-06-11,0.009832767976923229,-0.0008418265339896758,0.002526817757663613,-0.0003770180312155924,0.0016523989785450777
2021-06-14,0.024577896208471284,0.011067127216432215,0.0077553792546802836,0.012789221849023313,0.002238935263944697
2021-06-15,-0.006437556938272082,-0.0002186996793457352,-0.005887210043962865,-0.029675082579620482,-0.001834102881095534
2021-06-16,0.003933789335857529,0.0094941835711142,-0.003793200535595953,0.009193155632698069,-0.005583427614879288
2021-06-17,0.012600914716156097,0.02166464377780497,0.01367635145739099,0.019392614586788648,-0.0003314843853794436
2021-06-18,-0.01009187605223838,-0.0006706583139327593,-0.00563425537757789,0.010882243306208794,-0.013490575238894187
2021-06-21,0.014103704811932571,-0.009446804682075038,0.01233473845271349,-0.003978800587379316,0.01431592763976619
2021-06-22,0.01269870766870862,0.01490466106187549,0.010965935392875492,0.004638983624974058,0.00534622302366472
2021-06-23,-0.0020898342747295295,-0.0004621896804161141,-0.0009040152582526773,0.05268476618207507,-0.0012052640430992856
2021-06-24,-0.002169426019192122,-0.015622946391951387,0.005353043454961792,0.035411302984154513,0.005915848661012024
2021-06-25,-0.002248349082952794,-0.013806561613952328,-0.006261915730620515,-0.011694312026312215,0.003552029282962943
2021-06-28,0.012545998862659058,0.012474089136242261,0.013961368739385582,0.025079265670401973,0.0020157927237929307
2021-06-29,0.011500302859410505,0.0012340341405479016,0.009972919530598867,-0.011557681931348984,0.0005380943769821567
2021-06-30,0.004620987480968175,-0.0023143032508132766,-0.0018420975406782114,-0.0015570796861552605,0.0008416397447756907
2021-07-01,0.002263610410072836,-0.0020900020900020966,0.00258411764423383,-0.0026188230779431443,0.005536584486804275
2021-07-02,0.019596284501255168,0.022723749230608936,0.022275108915733144,0.0014456370513082906,0.00764360009217957
2021-07-06,0.014718400906462925,0.04692710742205475,3.6113192000364336e-05,-0.028457809785947474,-0.0018214441102047951
2021-07-07,0.01795538403834196,0.005669564076709488,0.008175685705897662,-0.02263562857139878,0.003533926254712716
2021-07-08,-0.009199861312972346,0.009422227593882448,-0.008966889262369215,0.012658037290573132,-0.008147813563995077
2021-07-09,0.013055104531787043,-0.003234704202571881,0.0018746391405437546,0.006341837079579804,0.010674745164550137
2021-07-12,-0.0042034359081915,-0.00021234814297532711,-0.0022306307071506826,0.0437628194032984,0.003581967781605133
2021-07-13,0.00788896548148732,-0.011076947823728367,0.013197683671845262,-0.0250255268170938,-0.0034090450564498997
2021-07-14,0.024100727536309652,0.0011747744165069296,0.005445380026431801,-0.022676262535623493,0.0014920292753890507
2021-07-15,-0.004492128394340877,-0.013711143174944485,-0.005238990398422683,-0.004254796226577984,-0.003415237942786531
2021-07-16,-0.014076071626218378,-0.01585423166667732,-0.0009964108884620293,-0.009806316575730722,-0.007843693025627041
2021-07-19,-0.026914258083636233,-0.006727030092302577,-0.013321484278358775,0.003104482057777691,-0.014767914220739975
2021-07-20,0.0259736110527089,0.0066486136498793424,0.008339084511680639,0.02209778342837665,0.014330545587918353
2021-07-21,-0.005131592154744347,0.003361110852517335,0.007446526688489774,-0.007888019850240235,0.008096117224242638
2021-07-22,0.009628796855383204,0.014735635895966048,0.016844437363159548,-0.009202007847976312,0.002094064507680793
2021-07-23,0.011988913347386276,0.005115384934792466,0.012336891210314338,-0.009056424875986235,0.010288081957977813
2021-07-26,0.002894739473973784,0.01180863619816197,-0.0021406312112618453,0.022133069927244398,0.002454892494726524
2021-07-27,-0.014900405733425215,-0.019846876786293155,-0.008683533012256106,-0.01952494819687245,-0.004557663732998041
2021-07-28,-0.012196169344698471,0.0010837371680696428,-0.0011168893468954666,0.0034120354402995545,-0.00040979355549142227
2021-07-29,0.0045524031210621985,-0.008373940689987869,0.0009784540558950283,0.04694118807422987,0.004147132308190082
2021-07-30,0.0015105908883459307,-0.07564890713277761,-0.0055501176297554355,0.014541928508582602,-0.0048563229086932
2021-08-02,-0.0023309308486940683,0.0011690369463182027,-0.00031551169303267734,0.032697928666004517,-0.002098114615112223
2021-08-03,0.012644205895205651,0.01043374884144277,0.008075103228169622,9.862621233169833e-05,0.008135625727667462
2021-08-04,-0.0027825693437443233,-0.0034222398904129037,-0.00212438980292895,0.001662548831768751,-0.004919141256674475
2021-08-05,0.0007490414281212665,0.006340362999381677,0.0105057947328826,0.005218642492307302,0.006333182347736832
2021-08-06,-0.004767390825548334,-0.009197334693852421,-0.00020746671956539675,-0.021731523084098314,0.0016522764293096515
2021-08-09,-0.00034173169061335607,-0.0009177334401756498,-0.0039038803340589734,0.020969779282747014,-0.0008136551370595546
2021-08-10,-0.0033541346406383843,-0.006340816609805455,-0.00655463736659434,-0.005281893495678203,0.0012438455101562162
2021-08-11,0.0017854608976342057,-0.008603643493863333,0.0017804904418692313,-0.0030563570472872392,0.002485040780861869
2021-08-12,0.020773551998920725,0.003459810192938395,0.009966759040139994,0.020386528392057013,0.002997052349612117
2021-08-13,0.001410378358353892,-0.0028848279463596915,0.010489632992587428,-0.007033557040173943,0.0018197108587585387
2021-08-16,0.01354787841514371,0.0015239472057770875,0.005975750492913878,-0.0432254973537064,0.0023547427318468817
2021-08-17,-0.006154103700274471,-0.01728702615047184,-0.005159593139197338,-0.02981764971635026,-0.006555395061141667
2021-08-18,-0.025500942754123068,-0.012566487390164305,-0.006119168533615715,0.03497015710402862,-0.010944869040390715
2021-08-19,0.0023231201617446295,-0.0042078187123096855,0.020775206701416638,-0.02252568828990298,0.0015482409623512883
2021-08-20,0.010156713556471075,0.003827154714335368,0.02557533839888526,0.010082056516856674,0.007957109392698669
2021-08-23,0.010257026322264773,0.02060035500127988,0.0009528213480263226,0.03827951753459802,0.00879645885317104
2021-08-24,-0.0006011372477802146,0.012220318769066596,-0.0066631924963743705,0.0031006472789958384,0.0015875161004603733
2021-08-25,-0.008421505498448667,-0.0019965141547840792,-0.002015914242173067,0.0038250458739306215,0.002098324950715824
2021-08-26,-0.005527042657982428,0.005098257262930783,-0.009668523205724533,-0.01411697599720807,-0.005903104692001948
2021-08-27,0.007184899876903517,0.01014175672465778,0.002106416326468352,0.015346011908018431,0.008940971552532595
2021-08-30,0.030416828853883526,0.021476998866989616,0.012912019839611544,0.02667435264494311,0.004397506418154951
2021-08-31,-0.008424721150256054,0.01438520002272603,-0.00563243022991744,0.00658083407543808,-0.001481442645179909
2021-09-01,0.004478747164462948,0.0023654092095504176,-0.00016575570965471353,-0.0022155233598404322,0.0005313975157670292
2021-09-02,0.007474711067741335,-0.004564478889317991,-0.002252972555537358,-0.002315788147756681,0.0030765578812497196
2021-09-03,0.004230455764936192,0.004311086264728647,-3.312634450891583e-05,0.0016111325842673718,-0.00024288427549712388
2021-09-07,0.015489305319139168,0.008982024369138308,-0.003187806409118865,0.02637783858939624,-0.00357533084086481
2021-09-08,-0.010083319388797807,0.004619174430729789,9.97001504785544e-05,0.0012617502122473923,-0.0012182116928609599
2021-09-09,-0.006705075445816222,-0.011726004336084506,-0.009859942110052478,0.001313231087076927,-0.004280358281200991
2021-09-10,-0.03310198047319157,-0.004308001431212238,-0.005180643305383592,-0.024627038366134335,-0.007884529605543422
2021-09-13,0.0038935195469000927,-0.0034532897607970625,0.004328564811467928,0.00914066245943812,0.0025590370041008725
2021-09-14,-0.009562178910786812,-0.002073980962099431,0.00942801277755767,0.0020053498586631857,-0.0053962906638215236
2021-09-15,0.006143694102589192,0.007475391332653958,0.016778389844608776,0.015231899000174076,0.008352788536933442
2021-09-16,-0.0016103472987231138,0.0035819053548502566,0.001312217199271437,0.0015347617076681974,-0.0015853181597430543
2021-09-17,-0.018347665779973932,-0.007373319866162298,-0.0175283974856294,0.0033025333532406,-0.00974106247911799
2021-09-20,-0.021361259903133756,-0.03084174438431353,-0.018574492825255584,-0.03860484330594227,-0.016674212925674503
2021-09-21,0.003427723272880767,-0.0036057473697842513,0.0016989579516515363,0.012613531089680885,-0.0009448503381530582
2021-09-22,0.016872551153382487,0.01089234819407503,0.012822092565936583,0.0169871810945057,0.009755042094825361
2021-09-23,0.006719309610103252,0.01063594079605279,0.003282067752536033,0.00226081461648886,0.012150015398157965
2021-09-24,0.0006127155113275773,0.0027868730462519142,-0.0007011429835853678,0.027533059916662994,0.0016472021451907626
2021-09-27,-0.010549876506231182,-0.005756835077931344,-0.01730389160882917,0.02191406322043732,-0.0028610158079365178
2021-09-28,-0.023801277743306648,-0.0263784679831095,-0.03620354262498238,-0.01743835612317879,-0.02015179067620465
2021-09-29,0.006483079551922177,-0.004475351789266391,0.0016929600853048399,0.004822778775393388,0.0016832044797470136
2021-09-30,-0.009311782234097343,-0.0048710792439015105,-0.007323984560731023,-0.0074618094773734045,-0.012222427569226313
2021-10-01,0.008126943611886261,-0.0005418778291703674,0.025468428174159508,-0.0003352887910832436,0.011884188367459858
2021-10-04,-0.024605316871330607,-0.028471678341373097,-0.020719914124471495,0.008139621398127295,-0.012895849940935844
2021-10-05,0.014158072361635243,0.00978753803838428,0.019957339504652394,-0.001202850103416031,0.010404721725772559
2021-10-06,0.006307243885040004,0.012732016728672857,0.01506400923465856,0.0027671424905384434,0.0041562136511648085
2021-10-07,0.00908467959975412,0.012391203105561077,0.005936894122813063,0.013874260399496352,0.008645700908343157
2021-10-08,-0.00272196652927148,-0.004181805261295635,0.0,-0.010231834522373306,-0.0018238170984015145
2021-10-11,-0.0006294570834303181,-0.01286860335091844,-0.002102872325102423,0.008211528565575943,-0.007239906997344447
2021-10-12,-0.009103133379252837,0.0003172745113595443,-0.004588535979320962,0.01740026730336086,-0.0024614882735023436
2021-10-13,-0.00424002688226921,0.011378601203982708,0.011711396568848231,0.006652379022320076,0.003597747275314589
2021-10-14,0.020225387282919227,0.004743759227551214,0.021733988540886262,0.008926471099504285,0.016820509096893144
2021-10-15,0.007512753083296353,0.03308023939004423,0.004822183929003465,0.030195999501915205,0.0076159336992627225
2021-10-18,0.011806070831034132,0.011064772529006062,0.010125064714402443,0.03212224493643445,0.002960480049271963
2021-10-19,0.015080225585341722,-0.0007514424560826072,0.0030588714227925973,-0.006711860640270406,0.007714810124492821
2021-10-20,0.0033609087554633543,-0.008446195751808605,-0.002660336055968604,0.0017703140411262641,0.0039277007073381665
2021-10-21,0.001473946828477235,0.005841756945129006,0.010897612817026836,0.03257101073349511,0.002608175111127986
2021-10-22,-0.005284838779874734,-0.028954833317208384,-0.0051487425264914455,0.01753910755951127,-0.0010360308178305466
2021-10-25,-0.00033639615220770747,-0.004550989805058192,-0.0033318066607654906,0.12661598362581983,0.0053627953642285675
2021-10-26,0.0045748672374472665,0.01677526160393561,0.006426059613260593,-0.006274050392506725,0.0009002368176460607
2021-10-27,-0.0031472975847570694,0.004863638245470758,0.04211400609152327,0.019078438805710585,-0.004430461403201469
2021-10-28,0.024991502094051876,0.01594115275917063,0.0036511890471775388,0.03775074872979922,0.009649088835450126
2021-10-29,-0.018155628475124752,-0.021511245053778105,0.02241406498297871,0.03431629436179362,0.002028919556186448
2021-11-01,-0.005607659993497105,-0.01610709978002456,-0.006784920984406639,0.0849102277797451,0.0017201943598972314
2021-11-02,0.00711651286152204,-0.0016154097805501921,0.011415739152884408,-0.03027499529203259,0.004043161208623136
2021-11-03,0.009798282112745582,0.021507811127532195,0.002611694825665145,0.03571673801973452,0.0061052604574918234
2021-11-04,-0.0034983665802030828,0.02748232410840923,0.007305587014683423,0.013222297879683653,0.004712490891028098
2021-11-05,0.0035820258788878956,0.01207642928374364,-0.0011293979616051608,-0.006358169933862068,0.003469789773314691
2021-11-08,-0.0055525417041050185,-0.008527948857282919,0.002767128552124465,-0.04840070953386311,0.0008535992028007033
2021-11-09,0.0024595665155242585,0.025007238016599764,-0.0030859742250621824,-0.11990303254359846,-0.003305436834645903
2021-11-10,-0.01916317077922003,-0.026334994227121156,-0.015329725891687906,0.043429451929624774,-0.008044879032760854
2021-11-11,-0.00033828693352222494,-0.0027425987825921982,0.0049272058139995245,-0.004157528824601631,0.00032360328416136674
2021-11-12,0.014337189323725408,0.015162029225161966,0.012904962751757898,-0.02829310201599211,0.007546718286822962
2021-11-15,6.643255515403901e-05,0.0058238044631160335,-0.001930268974512095,-0.01938224449936754,0.00034248518697865826
2021-11-16,0.006666724189210216,-0.001404486161877938,0.01023608527740305,0.04079376842602822,0.003957975531255542
2021-11-17,0.016490238545855185,0.0023441312596286235,0.0006786193217052094,0.032501208284666294,-0.0024294182725038693
2021-11-18,0.028535650539949664,0.04143700734081479,0.006340018630498934,0.006767610267700563,0.0033964253817564405
2021-11-19,0.01697649789403788,-0.005273114275827329,0.0053915563993574,0.03710391800920432,-0.0017881653970283073
2021-11-22,0.0029274515330537376,-0.02828730052206352,-0.009559703067749004,0.017422122080461122,-0.0028151361261349317
2021-11-23,0.0024219148185955497,0.0020909577736383245,-0.006326493972575009,-0.041352932727292124,0.001325923469101653
2021-11-24,0.0032834077341850065,0.00010331533981333685,0.0006809573470185626,0.006284772484400847,0.0026697721807775743
2021-11-26,-0.03167829596240701,-0.021184701669844985,-0.024355397091706865,-0.030537595031082,-0.022303117008707796
2021-11-29,0.021873601600614245,0.016267432688752415,0.02108073754678319,0.050900227900227524,0.012266603801521336
2021-11-30,0.031577726344536705,-0.015302274022490625,-0.017942487802853346,0.006833823403773698,-0.019457748295102162
2021-12-01,-0.003206327943701348,-0.0180634873037836,-0.0015427813438778637,-0.04346763456194869,-0.011107061030062537
2021-12-02,-0.006129779926600909,-0.0018468889124809706,-0.0017872736386619348,-0.00949773919092467,0.015316253006429692
2021-12-03,-0.011724516846571609,-0.013839076006382012,-0.01966661997478636,-0.06419876077133224,-0.008701303656039605
2021-12-06,0.02150267022561847,0.011086219388703134,0.009844826108078797,-0.005872086315763081,0.01184331085176149
2021-12-07,0.035446445776933455,0.027986504263362688,0.026763450290980817,0.04235837141187604,0.020684763623720404
2021-12-08,0.022783047055479955,-3.689871657430732e-05,0.0001494141887790068,0.016363195584229162,0.0026480342108790023
2021-12-09,-0.002970042621941893,-0.011279643604146683,-0.0055825183391965405,-0.06095644581905246,-0.00675144070866851
2021-12-10,0.028013107938066995,-0.011247564604614624,0.0283396660137063,0.013179927022311633,0.009413421397612032
2021-12-13,-0.02067400073461756,-0.015356076499860039,-0.009166963677114226,-0.04977243020772948,-0.008858438776936928
2021-12-14,-0.00802334528707438,-0.0028071293797337082,-0.03258663240573423,-0.008174578197676419,-0.006879826134262967
2021-12-15,0.028509114028942406,0.024977573145925636,0.01921790682827429,0.018236618133556703,0.01562502838532276
2021-12-16,-0.03926368608671238,-0.025641174633125208,-0.029135085764248503,-0.050277132790258694,-0.008818694021484719
2021-12-17,-0.006501890432835666,0.00678920370502567,-0.0033857631374673014,0.006095449446181567,-0.01064299255924761
2021-12-20,-0.008121919451413495,-0.017283556389377508,-0.012013440667058228,-0.03498927121736173,-0.010633309377612421
2021-12-21,0.01908694268662736,0.019978649621920752,0.02306912198955513,0.04288056302579579,0.017759039739598137
2021-12-22,0.015318526926317855,0.0036381058820253998,0.018057347246513977,0.07494705523716627,0.009998777255276092
2021-12-23,0.0036440081479471864,0.0001841364158221559,0.004471598631614171,0.05761886305530961,0.006221998780806315
2021-12-27,0.022974785534670916,-0.008178022851368039,0.023185882433836236,0.025248391499066658,0.014152173519592859
2021-12-28,-0.005767409041403937,0.005843719029521299,-0.0035044128942972597,-0.005000275342793459,-0.0008170702862287937
2021-12-29,0.0005021844239680995,-0.0085549217086347,0.002051329556876036,-0.0020947102761840197,0.0012790736221679477
2021-12-30,-0.006578234773255032,-0.0032890070546229833,-0.007691252382571512,-0.014592268383646134,-0.0027644751497237774
2021-12-31,-0.003535392294048867,-0.011429400216389607,-0.008840964283521657,-0.012668840823859995,-0.0025202246059726763
2022-01-03,0.02500415588471072,0.022118320898886212,-0.0046681083436515,0.1353166841897706,0.005789914634114934
2022-01-04,-0.01269160803519409,-0.016915587005979504,-0.01714734683528285,-0.041832696836128,-0.00033484063395772257
2022-01-05,-0.026599822180755406,-0.018893091563845,-0.038387909939472054,-0.05347121367683638,-0.01920215839848516
2022-01-06,-0.01669334516244403,-0.006710981961323137,-0.007901901476225937,-0.02152337383085412,-0.0009393261566068567
2022-01-07,0.0009884621096172275,-0.004287778294336242,0.0005098125315989854,-0.035446567451716815,-0.003953677747650874
2022-01-10,0.00011602032357260761,-0.006570176170610398,0.0007322178469895135,0.03034195341380186,-0.0012442831915449037
2022-01-11,0.0167838658993249,0.024002125643924677,0.0022592218700723254,0.005935024657598653,0.009108389165740638
2022-01-12,0.0025703199696112122,-0.0009373300985386912,0.010445169459137427,0.039289748931841784,0.002703443330915878
2022-01-13,-0.019028229017458487,-0.024169655027437842,-0.0423225600369328,-0.06749107331435766,-0.013778586836440176
2022-01-14,0.005110912886180152,0.005731487003565627,0.017716516037750596,0.017497758575059086,0.0004090698210650334
2022-01-18,-0.01889441707082884,-0.019862738846190164,-0.024339205162927202,-0.01819724123253097,-0.017709715288581784
2022-01-19,-0.02102472362473573,-0.016477101806013472,0.00224694361562805,-0.0338278969185718,-0.010383473062153148
2022-01-20,-0.010347048536815007,-0.02963230963415675,-0.005703250076130151,0.0006227038828787723,-0.011068108144086541
2022-01-21,-0.012765195921567662,-0.05950180896147472,-0.018468178529394308,-0.05256606712507206,-0.019630670364204517
2022-01-24,-0.004864110981728342,0.01332698348311534,0.0011484885122317046,-0.014726129872195681,0.0042465960383715196
2022-01-25,-0.011384903020405068,-0.031533745543573244,-0.026588554508008677,-0.012473124842489969,-0.01220884648823839
2022-01-26,-0.0005632110466268214,-0.007954330670553511,0.028493102590926522,0.02069905258271132,-0.0025087654564568407
2022-01-27,-0.0029431202464800243,0.005508645722495764,0.010549126943455,-0.11554175561970448,-0.004938063714444052
2022-01-28,0.06977773886431993,0.031084056738273746,0.02808180154694706,0.020805692766870276,0.024835514318642726
2022-01-31,0.02612565526988453,0.03886361030218932,0.008823692284973594,0.10677611383930952,0.018011213235656465
2022-02-01,-0.0009727399075669663,0.010830762802234384,-0.007138571023266982,-0.0058395266373975074,0.006756726716739214
2022-02-02,0.007044250294459209,-0.0038427158906232384,0.015222001687693165,-0.02747919159891432,0.00971417464060731
2022-02-03,-0.016719871605801906,-0.0781276325178123,-0.038952469449429206,-0.016032495024879134,-0.023505128749567006
2022-02-04,-0.0016791155828203008,0.13535901735711864,0.015568323016888375,0.03611110968421327,0.004702168541220297
2022-02-07,-0.004234571061999759,0.0018777353189827206,-0.01631014034249134,-0.01730718642133755,-0.0032091222131841457
2022-02-08,0.018466792615242644,0.022021627828944013,0.011995649633754546,0.0161571905234128,0.008227885857117867
2022-02-09,0.008293665138136896,-0.0013877341505965646,0.021834342607333523,0.010845920427172029,0.014636031630174795
2022-02-10,-0.02359878305274521,-0.013561706274733853,-0.0283727947600515,-0.029452771017468238,-0.01796569955784355
2022-02-11,-0.02021864771388049,-0.03591110674363196,-0.024274475513509364,-0.04925102969626416,-0.01971857542766886
2022-02-14,0.0014232722184503999,0.012221683270054351,-0.00013543105755586815,0.01832566437213501,-0.0032693035513262636
2022-02-15,0.023152477226995982,0.008658352201907249,0.018542422988335305,0.053290764282768466,0.016126982913862387
2022-02-16,-0.0013889082919447127,0.010159039538768955,-0.0011671832755493217,0.0010407532409399955,0.0011205395020910114
2022-02-17,-0.021269202460189374,-0.021808901106176726,-0.02928203972259913,-0.05094269900666093,-0.02136134392832878
2022-02-18,-0.009355697815746633,-0.013261957754408193,-0.0096309170264548,-0.022103035296720752,-0.006475057100941872
2022-02-22,-0.01781228941756441,-0.015753494788264932,-0.0007293676709888564,-0.04136624223452856,-0.010731726598265157
2022-02-23,-0.02586403148539429,-0.03575624663287669,-0.025893195570777516,-0.06997917599526948,-0.017738620982715503
